,indicator,time_offset
2018-01-18 07:07:00,0,67
2018-01-18 07:08:00,0,68
2018-01-18 07:09:00,0,69
2018-01-18 07:10:00,0,70
2018-01-18 07:11:00,0,71
2018-01-18 07:12:00,0,72
2018-01-18 07:13:00,0,73
2018-01-18 07:14:00,0,74
2018-01-18 07:15:00,0,75
2018-01-18 07:16:00,0,76
2018-01-18 07:17:00,0,77
2018-01-18 07:18:00,0,78
2018-01-18 07:19:00,0,79
2018-01-18 07:20:00,0,80
2018-01-18 07:21:00,0,81
2018-01-18 07:22:00,0,82
2018-01-18 07:23:00,0,83
2018-01-18 07:24:00,0,84
2018-01-18 07:25:00,0,85
2018-01-18 07:26:00,0,86
2018-01-18 07:27:00,0,87
2018-01-18 07:28:00,0,88
2018-01-18 07:29:00,0,89
2018-01-18 07:30:00,0,90
2018-01-18 07:31:00,0,91
2018-01-18 07:32:00,0,92
2018-01-18 07:33:00,0,93
2018-01-18 07:34:00,0,94
2018-01-18 07:35:00,0,95
2018-01-18 07:36:00,0,96
2018-01-18 07:37:00,0,97
2018-01-18 07:38:00,0,98
2018-01-18 07:39:00,0,99
2018-01-18 07:40:00,0,100
2018-01-18 07:41:00,0,101
2018-01-18 07:42:00,0,102
2018-01-18 07:43:00,0,103
2018-01-18 07:44:00,0,104
2018-01-18 07:45:00,0,105
2018-01-18 07:46:00,0,106
2018-01-18 07:47:00,0,107
2018-01-18 07:48:00,0,108
2018-01-18 07:49:00,0,109
2018-01-18 07:50:00,0,110
2018-01-18 07:51:00,0,111
2018-01-18 07:52:00,0,112
2018-01-18 07:53:00,0,113
2018-01-18 07:54:00,0,114
2018-01-18 07:55:00,0,115
2018-01-18 07:56:00,0,116
2018-01-18 07:57:00,0,117
2018-01-18 07:58:00,0,118
2018-01-18 07:59:00,0,119
2018-01-19 05:00:00,1,-60
2018-01-19 05:01:00,1,-59
2018-01-19 05:02:00,1,-58
2018-01-19 05:03:00,1,-57
2018-01-19 05:04:00,1,-56
2018-01-19 05:05:00,1,-55
2018-01-19 05:06:00,1,-54
2018-01-19 05:07:00,1,-53
2018-01-19 05:08:00,1,-52
2018-01-19 05:09:00,1,-51
2018-01-19 05:10:00,1,-50
2018-01-19 05:11:00,1,-49
2018-01-19 05:12:00,1,-48
2018-01-19 05:13:00,1,-47
2018-01-19 05:14:00,1,-46
2018-01-19 05:15:00,1,-45
2018-01-19 05:16:00,1,-44
2018-01-19 05:17:00,1,-43
2018-01-19 05:18:00,1,-42
2018-01-19 05:19:00,1,-41
2018-01-19 05:20:00,1,-40
2018-01-19 05:21:00,1,-39
2018-01-19 05:22:00,1,-38
2018-01-19 05:23:00,1,-37
2018-01-19 05:24:00,1,-36
2018-01-19 05:25:00,1,-35
2018-01-19 05:26:00,1,-34
2018-01-19 05:27:00,1,-33
2018-01-19 05:28:00,1,-32
2018-01-19 05:29:00,1,-31
2018-01-19 05:30:00,1,-30
2018-01-19 05:31:00,1,-29
2018-01-19 05:32:00,1,-28
2018-01-19 05:33:00,1,-27
2018-01-19 05:34:00,1,-26
2018-01-19 05:35:00,1,-25
2018-01-19 05:36:00,1,-24
2018-01-19 05:37:00,1,-23
2018-01-19 05:38:00,1,-22
2018-01-19 05:39:00,1,-21
2018-01-19 05:40:00,1,-20
2018-01-19 05:41:00,1,-19
2018-01-19 05:42:00,1,-18
2018-01-19 05:43:00,1,-17
2018-01-19 05:44:00,1,-16
2018-01-19 05:45:00,1,-15
2018-01-19 05:46:00,1,-14
2018-01-19 05:47:00,1,-13
2018-01-19 05:48:00,1,-12
2018-01-19 05:49:00,1,-11
2018-01-19 05:50:00,1,-10
2018-01-19 05:51:00,1,-9
2018-01-19 05:52:00,1,-8
2018-01-19 05:53:00,0,-7
2018-01-19 05:54:00,0,-6
2018-01-19 05:55:00,0,-5
2018-01-19 05:56:00,0,-4
2018-01-19 05:57:00,0,-3
2018-01-19 05:58:00,0,-2
2018-01-19 05:59:00,0,-1
2018-01-19 06:00:00,0,0
2018-01-19 06:01:00,0,1
2018-01-19 06:02:00,0,2
2018-01-19 06:03:00,0,3
2018-01-19 06:04:00,0,4
2018-01-19 06:05:00,0,5
2018-01-19 06:06:00,0,6
2018-01-19 06:07:00,0,7
2018-01-19 06:08:00,0,8
2018-01-19 06:09:00,0,9
2018-01-19 06:10:00,0,10
2018-01-19 06:11:00,0,11
2018-01-19 06:12:00,0,12
2018-01-19 06:13:00,0,13
2018-01-19 06:14:00,0,14
2018-01-19 06:15:00,0,15
2018-01-19 06:16:00,0,16
2018-01-19 06:17:00,0,17
2018-01-19 06:18:00,0,18
2018-01-19 06:19:00,0,19
2018-01-19 06:20:00,0,20
2018-01-19 06:21:00,0,21
2018-01-19 06:22:00,0,22
2018-01-19 06:23:00,0,23
2018-01-19 06:24:00,0,24
2018-01-19 06:25:00,0,25
2018-01-19 06:26:00,0,26
2018-01-19 06:27:00,0,27
2018-01-19 06:28:00,0,28
2018-01-19 06:29:00,0,29
2018-01-19 06:30:00,0,30
2018-01-19 06:31:00,0,31
2018-01-19 06:32:00,0,32
2018-01-19 06:33:00,0,33
2018-01-19 06:34:00,0,34
2018-01-19 06:35:00,0,35
2018-01-19 06:36:00,0,36
2018-01-19 06:37:00,0,37
2018-01-19 06:38:00,0,38
2018-01-19 06:39:00,0,39
2018-01-19 06:40:00,0,40
2018-01-19 06:41:00,0,41
2018-01-19 06:42:00,0,42
2018-01-19 06:43:00,0,43
2018-01-19 06:44:00,0,44
2018-01-19 06:45:00,0,45
2018-01-19 06:46:00,0,46
2018-01-19 06:47:00,0,47
2018-01-19 06:48:00,0,48
2018-01-19 06:49:00,0,49
2018-01-19 06:50:00,0,50
2018-01-19 06:51:00,0,51
2018-01-19 06:52:00,0,52
2018-01-19 06:53:00,0,53
2018-01-19 06:54:00,0,54
2018-01-19 06:55:00,0,55
2018-01-19 06:56:00,0,56
2018-01-19 06:57:00,0,57
2018-01-19 06:58:00,0,58
2018-01-19 06:59:00,0,59
2018-01-19 07:00:00,0,60
2018-01-19 07:01:00,0,61
2018-01-19 07:02:00,0,62
2018-01-19 07:03:00,0,63
2018-01-19 07:04:00,0,64
2018-01-19 07:05:00,0,65
2018-01-19 07:06:00,0,66
2018-01-19 07:07:00,0,67
2018-01-19 07:08:00,0,68
2018-01-19 07:09:00,0,69
2018-01-19 07:10:00,0,70
2018-01-19 07:11:00,0,71
2018-01-19 07:12:00,0,72
2018-01-19 07:13:00,0,73
2018-01-19 07:14:00,0,74
2018-01-19 07:15:00,0,75
2018-01-19 07:16:00,0,76
2018-01-19 07:17:00,0,77
2018-01-19 07:18:00,0,78
2018-01-19 07:19:00,0,79
2018-01-19 07:20:00,0,80
2018-01-19 07:21:00,0,81
2018-01-19 07:22:00,0,82
2018-01-19 07:23:00,0,83
2018-01-19 07:24:00,0,84
2018-01-19 07:25:00,0,85
2018-01-19 07:26:00,0,86
2018-01-19 07:27:00,0,87
2018-01-19 07:28:00,0,88
2018-01-19 07:29:00,0,89
2018-01-19 07:30:00,0,90
2018-01-19 07:31:00,0,91
2018-01-19 07:32:00,0,92
2018-01-19 07:33:00,0,93
2018-01-19 07:34:00,0,94
2018-01-19 07:35:00,0,95
2018-01-19 07:36:00,0,96
2018-01-19 07:37:00,0,97
2018-01-19 07:38:00,0,98
2018-01-19 07:39:00,0,99
2018-01-19 07:40:00,0,100
2018-01-19 07:41:00,0,101
2018-01-19 07:42:00,0,102
2018-01-19 07:43:00,0,103
2018-01-19 07:44:00,0,104
2018-01-19 07:45:00,0,105
2018-01-19 07:46:00,0,106
2018-01-19 07:47:00,0,107
2018-01-19 07:48:00,0,108
2018-01-19 07:49:00,0,109
2018-01-19 07:50:00,0,110
2018-01-19 07:51:00,0,111
2018-01-19 07:52:00,0,112
2018-01-19 07:53:00,0,113
2018-01-19 07:54:00,0,114
2018-01-19 07:55:00,0,115
2018-01-19 07:56:00,0,116
2018-01-19 07:57:00,0,117
2018-01-19 07:58:00,0,118
2018-01-19 07:59:00,0,119
2018-01-20 05:00:00,1,-60
2018-01-20 05:01:00,1,-59
2018-01-20 05:02:00,1,-58
2018-01-20 05:03:00,1,-57
2018-01-20 05:04:00,1,-56
2018-01-20 05:05:00,1,-55
2018-01-20 05:06:00,1,-54
2018-01-20 05:07:00,1,-53
2018-01-20 05:08:00,1,-52
2018-01-20 05:09:00,1,-51
2018-01-20 05:10:00,1,-50
2018-01-20 05:11:00,1,-49
2018-01-20 05:12:00,1,-48
2018-01-20 05:13:00,1,-47
2018-01-20 05:14:00,1,-46
2018-01-20 05:15:00,1,-45
2018-01-20 05:16:00,1,-44
2018-01-20 05:17:00,1,-43
2018-01-20 05:18:00,1,-42
2018-01-20 05:19:00,1,-41
2018-01-20 05:20:00,1,-40
2018-01-20 05:21:00,1,-39
2018-01-20 05:22:00,1,-38
2018-01-20 05:23:00,1,-37
2018-01-20 05:24:00,1,-36
2018-01-20 05:25:00,1,-35
2018-01-20 05:26:00,1,-34
2018-01-20 05:27:00,1,-33
2018-01-20 05:28:00,1,-32
2018-01-20 05:29:00,1,-31
2018-01-20 05:30:00,1,-30
2018-01-20 05:31:00,1,-29
2018-01-20 05:32:00,1,-28
2018-01-20 05:33:00,1,-27
2018-01-20 05:34:00,1,-26
2018-01-20 05:35:00,1,-25
2018-01-20 05:36:00,1,-24
2018-01-20 05:37:00,1,-23
2018-01-20 05:38:00,1,-22
2018-01-20 05:39:00,1,-21
2018-01-20 05:40:00,1,-20
2018-01-20 05:41:00,1,-19
2018-01-20 05:42:00,1,-18
2018-01-20 05:43:00,1,-17
2018-01-20 05:44:00,1,-16
2018-01-20 05:45:00,1,-15
2018-01-20 05:46:00,1,-14
2018-01-20 05:47:00,1,-13
2018-01-20 05:48:00,1,-12
2018-01-20 05:49:00,1,-11
2018-01-20 05:50:00,1,-10
2018-01-20 05:51:00,1,-9
2018-01-20 05:52:00,1,-8
2018-01-20 05:53:00,1,-7
2018-01-20 05:54:00,1,-6
2018-01-20 05:55:00,1,-5
2018-01-20 05:56:00,1,-4
2018-01-20 05:57:00,1,-3
2018-01-20 05:58:00,1,-2
2018-01-20 05:59:00,1,-1
2018-01-20 06:00:00,1,0
2018-01-20 06:01:00,1,1
2018-01-20 06:02:00,1,2
2018-01-20 06:03:00,1,3
2018-01-20 06:04:00,1,4
2018-01-20 06:05:00,1,5
2018-01-20 06:06:00,1,6
2018-01-20 06:07:00,1,7
2018-01-20 06:08:00,1,8
2018-01-20 06:09:00,1,9
2018-01-20 06:10:00,1,10
2018-01-20 06:11:00,1,11
2018-01-20 06:12:00,1,12
2018-01-20 06:13:00,1,13
2018-01-20 06:14:00,1,14
2018-01-20 06:15:00,1,15
2018-01-20 06:16:00,1,16
2018-01-20 06:17:00,1,17
2018-01-20 06:18:00,1,18
2018-01-20 06:19:00,1,19
2018-01-20 06:20:00,1,20
2018-01-20 06:21:00,1,21
2018-01-20 06:22:00,1,22
2018-01-20 06:23:00,1,23
2018-01-20 06:24:00,1,24
2018-01-20 06:25:00,1,25
2018-01-20 06:26:00,1,26
2018-01-20 06:27:00,1,27
2018-01-20 06:28:00,1,28
2018-01-20 06:29:00,1,29
2018-01-20 06:30:00,1,30
2018-01-20 06:31:00,1,31
2018-01-20 06:32:00,1,32
2018-01-20 06:33:00,1,33
2018-01-20 06:34:00,1,34
2018-01-20 06:35:00,1,35
2018-01-20 06:36:00,1,36
2018-01-20 06:37:00,1,37
2018-01-20 06:38:00,1,38
2018-01-20 06:39:00,1,39
2018-01-20 06:40:00,1,40
2018-01-20 06:41:00,1,41
2018-01-20 06:42:00,1,42
2018-01-20 06:43:00,1,43
2018-01-20 06:44:00,1,44
2018-01-20 06:45:00,1,45
2018-01-20 06:46:00,1,46
2018-01-20 06:47:00,1,47
2018-01-20 06:48:00,1,48
2018-01-20 06:49:00,1,49
2018-01-20 06:50:00,1,50
2018-01-20 06:51:00,1,51
2018-01-20 06:52:00,1,52
2018-01-20 06:53:00,1,53
2018-01-20 06:54:00,1,54
2018-01-20 06:55:00,1,55
2018-01-20 06:56:00,1,56
2018-01-20 06:57:00,1,57
2018-01-20 06:58:00,1,58
2018-01-20 06:59:00,1,59
2018-01-20 07:00:00,1,60
2018-01-20 07:01:00,1,61
2018-01-20 07:02:00,1,62
2018-01-20 07:03:00,1,63
2018-01-20 07:04:00,1,64
2018-01-20 07:05:00,1,65
2018-01-20 07:06:00,1,66
2018-01-20 07:07:00,1,67
2018-01-20 07:08:00,1,68
2018-01-20 07:09:00,1,69
2018-01-20 07:10:00,1,70
2018-01-20 07:11:00,1,71
2018-01-20 07:12:00,1,72
2018-01-20 07:13:00,1,73
2018-01-20 07:14:00,1,74
2018-01-20 07:15:00,1,75
2018-01-20 07:16:00,1,76
2018-01-20 07:17:00,1,77
2018-01-20 07:18:00,1,78
2018-01-20 07:19:00,1,79
2018-01-20 07:20:00,1,80
2018-01-20 07:21:00,1,81
2018-01-20 07:22:00,1,82
2018-01-20 07:23:00,1,83
2018-01-20 07:24:00,1,84
2018-01-20 07:25:00,1,85
2018-01-20 07:26:00,1,86
2018-01-20 07:27:00,1,87
2018-01-20 07:28:00,1,88
2018-01-20 07:29:00,1,89
2018-01-20 07:30:00,1,90
2018-01-20 07:31:00,1,91
2018-01-20 07:32:00,1,92
2018-01-20 07:33:00,1,93
2018-01-20 07:34:00,1,94
2018-01-20 07:35:00,1,95
2018-01-20 07:36:00,1,96
2018-01-20 07:37:00,1,97
2018-01-20 07:38:00,1,98
2018-01-20 07:39:00,1,99
2018-01-20 07:40:00,1,100
2018-01-20 07:41:00,1,101
2018-01-20 07:42:00,1,102
2018-01-20 07:43:00,1,103
2018-01-20 07:44:00,1,104
2018-01-20 07:45:00,1,105
2018-01-20 07:46:00,1,106
2018-01-20 07:47:00,1,107
2018-01-20 07:48:00,1,108
2018-01-20 07:49:00,1,109
2018-01-20 07:50:00,1,110
2018-01-20 07:51:00,1,111
2018-01-20 07:52:00,1,112
2018-01-20 07:53:00,1,113
2018-01-20 07:54:00,1,114
2018-01-20 07:55:00,1,115
2018-01-20 07:56:00,1,116
2018-01-20 07:57:00,1,117
2018-01-20 07:58:00,1,118
2018-01-20 07:59:00,1,119
2018-01-21 05:00:00,1,-60
2018-01-21 05:01:00,1,-59
2018-01-21 05:02:00,1,-58
2018-01-21 05:03:00,0,-57
2018-01-21 05:04:00,0,-56
2018-01-21 05:05:00,0,-55
2018-01-21 05:06:00,0,-54
2018-01-21 05:07:00,0,-53
2018-01-21 05:08:00,0,-52
2018-01-21 05:09:00,0,-51
2018-01-21 05:10:00,0,-50
2018-01-21 05:11:00,0,-49
2018-01-21 05:12:00,0,-48
2018-01-21 05:13:00,0,-47
2018-01-21 05:14:00,0,-46
2018-01-21 05:15:00,0,-45
2018-01-21 05:16:00,0,-44
2018-01-21 05:17:00,0,-43
2018-01-21 05:18:00,0,-42
2018-01-21 05:19:00,0,-41
2018-01-21 05:20:00,0,-40
2018-01-21 05:21:00,0,-39
2018-01-21 05:22:00,0,-38
2018-01-21 05:23:00,0,-37
2018-01-21 05:24:00,0,-36
2018-01-21 05:25:00,0,-35
2018-01-21 05:26:00,0,-34
2018-01-21 05:27:00,0,-33
2018-01-21 05:28:00,0,-32
2018-01-21 05:29:00,0,-31
2018-01-21 05:30:00,0,-30
2018-01-21 05:31:00,0,-29
2018-01-21 05:32:00,0,-28
2018-01-21 05:33:00,0,-27
2018-01-21 05:34:00,0,-26
2018-01-21 05:35:00,0,-25
2018-01-21 05:36:00,0,-24
2018-01-21 05:37:00,0,-23
2018-01-21 05:38:00,0,-22
2018-01-21 05:39:00,0,-21
2018-01-21 05:40:00,0,-20
2018-01-21 05:41:00,0,-19
2018-01-21 05:42:00,0,-18
2018-01-21 05:43:00,0,-17
2018-01-21 05:44:00,0,-16
2018-01-21 05:45:00,0,-15
2018-01-21 05:46:00,0,-14
2018-01-21 05:47:00,0,-13
2018-01-21 05:48:00,0,-12
2018-01-21 05:49:00,0,-11
2018-01-21 05:50:00,0,-10
2018-01-21 05:51:00,0,-9
2018-01-21 05:52:00,0,-8
2018-01-21 05:53:00,0,-7
2018-01-21 05:54:00,0,-6
2018-01-21 05:55:00,0,-5
2018-01-21 05:56:00,0,-4
2018-01-21 05:57:00,0,-3
2018-01-21 05:58:00,0,-2
2018-01-21 05:59:00,0,-1
2018-01-21 06:00:00,0,0
2018-01-21 06:01:00,0,1
2018-01-21 06:02:00,0,2
2018-01-21 06:03:00,0,3
2018-01-21 06:04:00,0,4
2018-01-21 06:05:00,0,5
2018-01-21 06:06:00,0,6
2018-01-21 06:07:00,0,7
2018-01-21 06:08:00,0,8
2018-01-21 06:09:00,0,9
2018-01-21 06:10:00,0,10
2018-01-21 06:11:00,0,11
2018-01-21 06:12:00,0,12
2018-01-21 06:13:00,0,13
2018-01-21 06:14:00,0,14
2018-01-21 06:15:00,0,15
2018-01-21 06:16:00,0,16
2018-01-21 06:17:00,0,17
2018-01-21 06:18:00,0,18
2018-01-21 06:19:00,0,19
2018-01-21 06:20:00,0,20
2018-01-21 06:21:00,0,21
2018-01-21 06:22:00,0,22
2018-01-21 06:23:00,0,23
2018-01-21 06:24:00,0,24
2018-01-21 06:25:00,0,25
2018-01-21 06:26:00,0,26
2018-01-21 06:27:00,0,27
2018-01-21 06:28:00,0,28
2018-01-21 06:29:00,0,29
2018-01-21 06:30:00,0,30
2018-01-21 06:31:00,0,31
2018-01-21 06:32:00,0,32
2018-01-21 06:33:00,0,33
2018-01-21 06:34:00,0,34
2018-01-21 06:35:00,0,35
2018-01-21 06:36:00,0,36
2018-01-21 06:37:00,0,37
2018-01-21 06:38:00,0,38
2018-01-21 06:39:00,0,39
2018-01-21 06:40:00,0,40
2018-01-21 06:41:00,0,41
2018-01-21 06:42:00,0,42
2018-01-21 06:43:00,0,43
2018-01-21 06:44:00,0,44
2018-01-21 06:45:00,0,45
2018-01-21 06:46:00,0,46
2018-01-21 06:47:00,0,47
2018-01-21 06:48:00,0,48
2018-01-21 06:49:00,0,49
2018-01-21 06:50:00,0,50
2018-01-21 06:51:00,0,51
2018-01-21 06:52:00,0,52
2018-01-21 06:53:00,0,53
2018-01-21 06:54:00,0,54
2018-01-21 06:55:00,0,55
2018-01-21 06:56:00,0,56
2018-01-21 06:57:00,0,57
2018-01-21 06:58:00,0,58
2018-01-21 06:59:00,0,59
2018-01-21 07:00:00,0,60
2018-01-21 07:01:00,0,61
2018-01-21 07:02:00,0,62
2018-01-21 07:03:00,0,63
2018-01-21 07:04:00,0,64
2018-01-21 07:05:00,0,65
2018-01-21 07:06:00,0,66
2018-01-21 07:07:00,0,67
2018-01-21 07:08:00,0,68
2018-01-21 07:09:00,0,69
2018-01-21 07:10:00,0,70
2018-01-21 07:11:00,0,71
2018-01-21 07:12:00,0,72
2018-01-21 07:13:00,0,73
2018-01-21 07:14:00,0,74
2018-01-21 07:15:00,0,75
2018-01-21 07:16:00,0,76
2018-01-21 07:17:00,0,77
2018-01-21 07:18:00,0,78
2018-01-21 07:19:00,0,79
2018-01-21 07:20:00,0,80
2018-01-21 07:21:00,0,81
2018-01-21 07:22:00,0,82
2018-01-21 07:23:00,0,83
2018-01-21 07:24:00,0,84
2018-01-21 07:25:00,0,85
2018-01-21 07:26:00,0,86
2018-01-21 07:27:00,0,87
2018-01-21 07:28:00,0,88
2018-01-21 07:29:00,0,89
2018-01-21 07:30:00,0,90
2018-01-21 07:31:00,0,91
2018-01-21 07:32:00,0,92
2018-01-21 07:33:00,0,93
2018-01-21 07:34:00,0,94
2018-01-21 07:35:00,0,95
2018-01-21 07:36:00,0,96
2018-01-21 07:37:00,0,97
2018-01-21 07:38:00,0,98
2018-01-21 07:39:00,0,99
2018-01-21 07:40:00,0,100
2018-01-21 07:41:00,0,101
2018-01-21 07:42:00,0,102
2018-01-21 07:43:00,0,103
2018-01-21 07:44:00,0,104
2018-01-21 07:45:00,0,105
2018-01-21 07:46:00,0,106
2018-01-21 07:47:00,0,107
2018-01-21 07:48:00,0,108
2018-01-21 07:49:00,0,109
2018-01-21 07:50:00,0,110
2018-01-21 07:51:00,0,111
2018-01-21 07:52:00,0,112
2018-01-21 07:53:00,0,113
2018-01-21 07:54:00,0,114
2018-01-21 07:55:00,0,115
2018-01-21 07:56:00,0,116
2018-01-21 07:57:00,0,117
2018-01-21 07:58:00,0,118
2018-01-21 07:59:00,0,119
2018-01-22 05:00:00,1,-60
2018-01-22 05:01:00,1,-59
2018-01-22 05:02:00,1,-58
2018-01-22 05:03:00,1,-57
2018-01-22 05:04:00,1,-56
2018-01-22 05:05:00,1,-55
2018-01-22 05:06:00,1,-54
2018-01-22 05:07:00,1,-53
2018-01-22 05:08:00,1,-52
2018-01-22 05:09:00,1,-51
2018-01-22 05:10:00,1,-50
2018-01-22 05:11:00,1,-49
2018-01-22 05:12:00,1,-48
2018-01-22 05:13:00,1,-47
2018-01-22 05:14:00,1,-46
2018-01-22 05:15:00,1,-45
2018-01-22 05:16:00,1,-44
2018-01-22 05:17:00,1,-43
2018-01-22 05:18:00,1,-42
2018-01-22 05:19:00,1,-41
2018-01-22 05:20:00,1,-40
2018-01-22 05:21:00,1,-39
2018-01-22 05:22:00,1,-38
2018-01-22 05:23:00,1,-37
2018-01-22 05:24:00,1,-36
2018-01-22 05:25:00,1,-35
2018-01-22 05:26:00,1,-34
2018-01-22 05:27:00,1,-33
2018-01-22 05:28:00,1,-32
2018-01-22 05:29:00,1,-31
2018-01-22 05:30:00,1,-30
2018-01-22 05:31:00,1,-29
2018-01-22 05:32:00,1,-28
2018-01-22 05:33:00,1,-27
2018-01-22 05:34:00,1,-26
2018-01-22 05:35:00,1,-25
2018-01-22 05:36:00,1,-24
2018-01-22 05:37:00,1,-23
2018-01-22 05:38:00,1,-22
2018-01-22 05:39:00,1,-21
2018-01-22 05:40:00,1,-20
2018-01-22 05:41:00,1,-19
2018-01-22 05:42:00,1,-18
2018-01-22 05:43:00,1,-17
2018-01-22 05:44:00,1,-16
2018-01-22 05:45:00,1,-15
2018-01-22 05:46:00,1,-14
2018-01-22 05:47:00,1,-13
2018-01-22 05:48:00,1,-12
2018-01-22 05:49:00,1,-11
2018-01-22 05:50:00,1,-10
2018-01-22 05:51:00,1,-9
2018-01-22 05:52:00,1,-8
2018-01-22 05:53:00,1,-7
2018-01-22 05:54:00,1,-6
2018-01-22 05:55:00,1,-5
2018-01-22 05:56:00,1,-4
2018-01-22 05:57:00,1,-3
2018-01-22 05:58:00,1,-2
2018-01-22 05:59:00,0,-1
2018-01-22 06:00:00,0,0
2018-01-22 06:01:00,0,1
2018-01-22 06:02:00,0,2
2018-01-22 06:03:00,0,3
2018-01-22 06:04:00,0,4
2018-01-22 06:05:00,0,5
2018-01-22 06:06:00,0,6
2018-01-22 06:07:00,0,7
2018-01-22 06:08:00,0,8
2018-01-22 06:09:00,0,9
2018-01-22 06:10:00,0,10
2018-01-22 06:11:00,0,11
2018-01-22 06:12:00,0,12
2018-01-22 06:13:00,0,13
2018-01-22 06:14:00,0,14
2018-01-22 06:15:00,0,15
2018-01-22 06:16:00,0,16
2018-01-22 06:17:00,0,17
2018-01-22 06:18:00,0,18
2018-01-22 06:19:00,0,19
2018-01-22 06:20:00,0,20
2018-01-22 06:21:00,0,21
2018-01-22 06:22:00,0,22
2018-01-22 06:23:00,0,23
2018-01-22 06:24:00,0,24
2018-01-22 06:25:00,0,25
2018-01-22 06:26:00,0,26
2018-01-22 06:27:00,0,27
2018-01-22 06:28:00,0,28
2018-01-22 06:29:00,0,29
2018-01-22 06:30:00,0,30
2018-01-22 06:31:00,0,31
2018-01-22 06:32:00,0,32
2018-01-22 06:33:00,0,33
2018-01-22 06:34:00,0,34
2018-01-22 06:35:00,0,35
2018-01-22 06:36:00,0,36
2018-01-22 06:37:00,0,37
2018-01-22 06:38:00,0,38
2018-01-22 06:39:00,0,39
2018-01-22 06:40:00,0,40
2018-01-22 06:41:00,0,41
2018-01-22 06:42:00,0,42
2018-01-22 06:43:00,0,43
2018-01-22 06:44:00,0,44
2018-01-22 06:45:00,0,45
2018-01-22 06:46:00,0,46
2018-01-22 06:47:00,0,47
2018-01-22 06:48:00,0,48
2018-01-22 06:49:00,0,49
2018-01-22 06:50:00,0,50
2018-01-22 06:51:00,0,51
2018-01-22 06:52:00,0,52
2018-01-22 06:53:00,0,53
2018-01-22 06:54:00,0,54
2018-01-22 06:55:00,0,55
2018-01-22 06:56:00,0,56
2018-01-22 06:57:00,0,57
2018-01-22 06:58:00,0,58
2018-01-22 06:59:00,0,59
2018-01-22 07:00:00,0,60
2018-01-22 07:01:00,0,61
2018-01-22 07:02:00,0,62
2018-01-22 07:03:00,0,63
2018-01-22 07:04:00,0,64
2018-01-22 07:05:00,0,65
2018-01-22 07:06:00,0,66
2018-01-22 07:07:00,0,67
2018-01-22 07:08:00,0,68
2018-01-22 07:09:00,0,69
2018-01-22 07:10:00,0,70
2018-01-22 07:11:00,0,71
2018-01-22 07:12:00,0,72
2018-01-22 07:13:00,0,73
2018-01-22 07:14:00,0,74
2018-01-22 07:15:00,0,75
2018-01-22 07:16:00,0,76
2018-01-22 07:17:00,0,77
2018-01-22 07:18:00,0,78
2018-01-22 07:19:00,0,79
2018-01-22 07:20:00,0,80
2018-01-22 07:21:00,0,81
2018-01-22 07:22:00,0,82
2018-01-22 07:23:00,0,83
2018-01-22 07:24:00,0,84
2018-01-22 07:25:00,0,85
2018-01-22 07:26:00,0,86
2018-01-22 07:27:00,0,87
2018-01-22 07:28:00,0,88
2018-01-22 07:29:00,0,89
2018-01-22 07:30:00,0,90
2018-01-22 07:31:00,0,91
2018-01-22 07:32:00,0,92
2018-01-22 07:33:00,0,93
2018-01-22 07:34:00,0,94
2018-01-22 07:35:00,0,95
2018-01-22 07:36:00,0,96
2018-01-22 07:37:00,0,97
2018-01-22 07:38:00,0,98
2018-01-22 07:39:00,0,99
2018-01-22 07:40:00,0,100
2018-01-22 07:41:00,0,101
2018-01-22 07:42:00,0,102
2018-01-22 07:43:00,0,103
2018-01-22 07:44:00,0,104
2018-01-22 07:45:00,0,105
2018-01-22 07:46:00,0,106
2018-01-22 07:47:00,0,107
2018-01-22 07:48:00,0,108
2018-01-22 07:49:00,0,109
2018-01-22 07:50:00,0,110
2018-01-22 07:51:00,0,111
2018-01-22 07:52:00,0,112
2018-01-22 07:53:00,0,113
2018-01-22 07:54:00,0,114
2018-01-22 07:55:00,0,115
2018-01-22 07:56:00,0,116
2018-01-22 07:57:00,0,117
2018-01-22 07:58:00,0,118
2018-01-22 07:59:00,0,119
2018-01-23 05:00:00,1,-60
2018-01-23 05:01:00,1,-59
2018-01-23 05:02:00,1,-58
2018-01-23 05:03:00,1,-57
2018-01-23 05:04:00,1,-56
2018-01-23 05:05:00,1,-55
2018-01-23 05:06:00,1,-54
2018-01-23 05:07:00,1,-53
2018-01-23 05:08:00,1,-52
2018-01-23 05:09:00,1,-51
2018-01-23 05:10:00,1,-50
2018-01-23 05:11:00,1,-49
2018-01-23 05:12:00,1,-48
2018-01-23 05:13:00,1,-47
2018-01-23 05:14:00,1,-46
2018-01-23 05:15:00,1,-45
2018-01-23 05:16:00,1,-44
2018-01-23 05:17:00,1,-43
2018-01-23 05:18:00,1,-42
2018-01-23 05:19:00,1,-41
2018-01-23 05:20:00,1,-40
2018-01-23 05:21:00,1,-39
2018-01-23 05:22:00,1,-38
2018-01-23 05:23:00,1,-37
2018-01-23 05:24:00,1,-36
2018-01-23 05:25:00,1,-35
2018-01-23 05:26:00,1,-34
2018-01-23 05:27:00,1,-33
2018-01-23 05:28:00,1,-32
2018-01-23 05:29:00,1,-31
2018-01-23 05:30:00,1,-30
2018-01-23 05:31:00,1,-29
2018-01-23 05:32:00,1,-28
